837758871 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0
837759220 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0
837759656 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0
837760454 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0
837760796 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0
837761051 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0
837848016 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0
837848403 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0
837849156 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0
837849581 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0
837850753 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0
837851793 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0
837852285 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0
838011065 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0
838012412 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0
838015193 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0
838024620 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0
838072708 0 0 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0
838076426 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0
838078257 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0
838088634 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0
838088801 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0
838091023 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0
838091123 0 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0
838091638 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0
838091974 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0
838092287 0 0 0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0
838092914 0 0 0 0 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0
838093124 0 0 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0
838099475 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0
838100650 0 0 0 0 0 0 0 56 0 0 0 0 0 0 0 0 0 0 0 0
838101089 0 0 0 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0
838253982 0 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 0 0 0 0
838254139 0 0 0 0 0 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0
838254381 0 0 0 0 0 0 0 60 0 0 0 0 0 0 0 0 0 0 0 0
838254602 0 0 0 0 0 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0
838257075 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0
838275671 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0
838277195 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0
838277666 0 0 0 0 0 0 0 63 0 0 0 0 0 0 0 0 0 0 0 0
